# intraday sessions v1 — one row per complete regular session; the rules, the null and trial 3 run from this file anywhere
# {"symbol": "SPY", "timeframe": "1m", "provenance": {"source": "alpaca", "fetched_at": "2026-09-03T18:45:53+00:00", "adjusted": null, "path": "/Users/danielalba/Desktop/ca/tools/market/bars/SPY-1m.csv"}, "skipped": {"202 bars": 1, "185 bars": 1, "300 bars": 1, "233 bars": 1, "214 bars": 1, "206 bars": 1, "212 bars": 1, "207 bars": 1, "204 bars": 2, "47 bars": 1, "215 bars": 1, "213 bars": 2}, "sessions": 1518, "measured_by": "intraday.measure v1", "exported_at": "2026-09-04T02:44:31+00:00"}
date,r_first30,r_open_to_1530,open_1530,last_print,fill_slipped,exit_time
2024-05-21,0.00037785040902305056,0.0028433243278986886,530.815,531.34,0,15:59
2024-05-22,0.000829078027547947,-0.00367432307663329,528.745,529.8,0,15:59
2024-05-23,-0.005703992794956592,-0.014381942359651956,525.2,525.96,0,15:59
2024-05-24,-0.0010229791425918622,0.0019607100233012265,528.9,529.46,0,15:59
2024-05-28,-0.0019799366420275577,-0.0037430230804043063,528.38,529.88,0,15:59
2024-05-29,0.0011414873580275486,0.002187850769552746,526.78,526.12,0,15:59
2024-05-30,0.0005340352081786293,-0.0018214415136081907,523.4,522.65,0,15:59
2024-05-31,-0.000926226534003094,-0.0025017665145234957,522.225,527.335,0,15:59
2024-06-03,-0.00202249314809555,-0.00530195633683006,526.175,527.77,0,15:59
2024-06-04,-0.0003703387174883721,0.001994131555707712,527.575,528.35,0,15:59
2024-06-05,-0.0015637069274099247,0.005520073852182783,533.65,534.65,0,15:59
2024-06-06,-0.0009347541596560482,-0.0007851934941109917,534.485,534.63,0,15:59
2024-06-07,0.0011156947309207688,0.0026720420026253855,534.56,534.01,0,15:59
2024-06-10,-0.0002625410220347124,0.004238162212845786,535.58,535.705,0,15:59
2024-06-11,-0.0024809017375675424,0.0033141102456559768,535.815,537.01,0,15:59
2024-06-12,0.0018462958689129394,-0.0011354719593814622,541.005,541.28,0,15:59
2024-06-13,-0.0022646928855502013,-0.0011323464427750451,542.5,542.35,0,15:59
2024-06-14,0.0010907948011611435,0.0027177429791640506,542.32,542.79,0,15:59
2024-06-17,8.301434303370492e-05,0.011446755522759533,548.19,547.05,0,15:59
2024-06-18,0.0006305515955697949,0.0013890411960375548,547.905,548.48,0,15:59
2024-06-20,0.0003276152341085137,-0.004195295081221184,547.1,547.03,0,15:59
2024-06-21,-0.0009919905944595353,5.511058858109763e-05,544.42,544.09,0,15:59
2024-06-24,0.002369711776916361,-0.0002663629516688193,544.24,542.71,0,15:59
2024-06-25,-0.0009011162807804896,0.0024091067914744357,544.93,544.775,0,15:59
2024-06-26,0.00042307798430929466,0.00189465358190688,544.495,545.585,0,15:59
2024-06-27,0.0008615159013840579,0.0004215928879112152,545.795,546.37,0,15:59
2024-06-28,0.0018278027069758007,-0.004286197347858289,544.89,544.11,0,15:59
2024-07-01,-0.0015214283095646985,-0.0021080030795175286,544.33,545.2,0,15:59
2024-07-02,0.0026943024239527436,0.007853017986537703,547.925,548.97,0,15:59
2024-07-05,0.0012867680374069046,0.0046667995722855515,554.335,554.725,0,15:59
2024-07-08,0.0010984064103718438,-0.0013955163410461768,554.575,555.245,0,15:59
2024-07-09,0.0005841593946309676,-0.0010245257075069958,555.71,555.87,0,15:59
2024-07-10,0.00015256762335558172,0.0052231974584029395,560.01,561.24,0,15:59
2024-07-11,0.0007124663804929376,-0.008709901501522843,556.685,556.42,0,15:59
2024-07-12,0.002286544358960585,0.009361381610803354,562.77,559.91,0,15:59
2024-07-15,-0.0004446974278701221,-0.00026681845672205107,562.05,561.52,0,15:59
2024-07-16,0.00015986926246958078,0.002682250959215482,564.385,564.83,0,15:59
2024-07-17,0.0015205452496378502,-0.0018693762186722251,558.065,557.065,0,15:59
2024-07-18,0.0004206870625302894,-0.012817529224324553,551.43,552.8,0,15:59
2024-07-19,0.0011133740665310032,-0.004209097080787538,549.97,548.94,0,15:59
2024-07-22,-0.0006691140568204634,0.0028211295368645306,554.54,554.65,0,15:59
2024-07-23,0.0015053588973923393,0.0009284548888108812,555.13,553.69,0,15:59
2024-07-24,-0.0036989795918367374,-0.013073979591836649,541.745,541.21,0,15:59
2024-07-25,-0.002641690682036568,0.0033990984999630047,543.19,538.39,0,15:59
2024-07-26,0.0007559415159392735,0.0043512731161383655,544.6,544.345,0,15:59
2024-07-29,0.0008056099749162993,-0.0012541882564035545,545.495,544.91,0,15:59
2024-07-30,-9.153318077825823e-06,-0.008311212814645197,541.61,541.97,0,15:59
2024-07-31,-0.0007283851700778943,0.0008740622040934731,549.56,550.37,0,15:59
2024-08-01,0.0026059103494451286,-0.020358674605041704,541.68,543.18,0,15:59
2024-08-02,-0.002930471301913262,-0.006551563229118096,532.35,532.92,0,15:59
2024-08-05,0.0075661303251286505,0.009540753484916564,516.45,517.4,0,15:59
2024-08-06,0.004195858033720912,0.014011856186003646,526.75,522.07,0,15:59
2024-08-07,0.004767851061414419,-0.0140765126575092,521.005,518.635,0,15:59
2024-08-08,0.0018893850910339793,0.010229398068628548,529.27,530.61,0,15:59
2024-08-09,-0.000990911922086224,0.005766163660900325,533.04,532.92,1,15:59
2024-08-12,-0.005315166941158966,-0.003144183260967326,532.84,533.29,0,15:59
2024-08-13,0.002003410456870691,0.008600687682287056,541.2,541.99,0,15:59
2024-08-14,-0.0027718942812413605,0.0003591490929182317,543.05,543.78,0,15:59
2024-08-15,0.0007639697322467942,0.006166327124563331,553.06,552.97,0,15:59
2024-08-16,0.00170487521764362,0.005277858386535161,554.04,554.22,0,15:59
2024-08-19,0.00030644434429905054,0.00618296529968454,558.18,559.49,0,15:59
2024-08-20,0.002816725087631422,-0.0008137205808711467,558.665,558.65,0,15:59
2024-08-21,0.001080810697346335,0.0006163300670818384,560.1,560.64,0,15:59
2024-08-22,-0.0004443970420933141,-0.011820961319681467,555.88,556.26,0,15:59
2024-08-23,0.00025018316982072797,0.004735610000178747,562.17,562.09,0,15:59
2024-08-26,-0.0007809310828318372,-0.0052801590259657916,560.305,560.78,0,15:59
2024-08-27,0.0006971007757479164,0.00368212204625884,561.49,561.565,0,15:59
2024-08-28,-0.00025837721291188664,-0.004659699391477146,558.55,558.35,0,15:59
2024-08-29,0.0015528227461758526,-0.002070430328234507,559.19,558.31,0,15:59
2024-08-30,0.001953125,0.0020333904109588463,561.87,563.57,0,15:59
2024-09-03,-0.00243543422989434,-0.014175476158615585,552.575,552.16,0,15:59
2024-09-04,0.004472239392066424,0.0012725884448969715,550.64,550.83,0,15:59
2024-09-05,0.001796733212341195,-0.0029945553539019176,549.32,549.44,0,15:59
2024-09-06,-0.003790874628412544,-0.01579076553849501,541.27,540.46,0,15:59
2024-09-09,0.001101564221194229,0.0016798854373212269,545.59,546.44,0,15:59
2024-09-10,-0.0008570933593501362,0.000665615055665425,548.62,548.76,0,15:59
2024-09-11,-0.007472343217481692,0.008438280267546228,553.305,554.23,0,15:59
2024-09-12,-0.002314960771773844,0.0065935847662970115,558.625,559.06,0,15:59
2024-09-13,0.0022690321773775057,0.003716210180271906,561.78,561.89,0,15:59
2024-09-16,0.0011481158439985428,0.000747610317022529,562.24,562.87,0,15:59
2024-09-17,-0.0011148272017836858,-0.005414874980092521,562.08,563.15,0,15:59
2024-09-18,-0.0013748203863690467,0.0021819730003016513,564.92,561.39,0,15:59
2024-09-19,-0.002661810030820888,0.00023641075931624123,571.15,570.99,0,15:59
2024-09-20,-0.0013647730074313191,0.0006251540872750372,568.235,568.03,0,15:59
2024-09-23,-0.0008519683102921061,0.00042159256591767225,569.51,569.6,0,15:59
2024-09-24,-0.0020333754031691686,0.0002979946711541004,570.63,571.24,0,15:59
2024-09-25,0.0006740845144401764,-0.0022936382179655768,569.835,569.985,0,15:59
2024-09-26,-0.001810017752097326,-0.004298792161230858,572.12,572.17,0,15:59
2024-09-27,-0.0007236268526590317,-0.0026591107236267897,571.96,571.4,0,15:59
2024-09-30,0.00023663245720895176,0.0007098973716268553,570.895,574.045,0,15:59
2024-10-01,-0.006670328807972914,-0.005501931343569799,570.065,568.61,0,15:59
2024-10-02,-0.0011977946486764202,0.002677423332335227,569.11,568.83,0,15:59
2024-10-03,0.0008107441221052447,-0.0014804892664528335,566.54,567.76,0,15:59
2024-10-04,-0.004158294749716074,-0.0004630034070062239,572.06,572.935,0,15:59
2024-10-07,-0.0009802891853095685,-0.0059342506039281595,567.85,567.8,0,15:59
2024-10-08,0.0005259374835646646,0.00440034361248931,572.78,573.19,0,15:59
2024-10-09,0.0005932025961337128,0.006176285853862984,576.76,577.07,0,15:59
2024-10-10,-0.0005558257486278917,-0.0005818800805947877,575.38,576.2,0,15:59
2024-10-11,0.002317889418443908,0.007127292930871221,580.055,579.6,0,15:59
2024-10-14,0.003449670087661172,0.005703569247180296,584.52,584.31,0,15:59
2024-10-15,-0.0008210180623974273,-0.009150930487137443,579.415,579.92,0,15:59
2024-10-16,-0.0010607380322016358,0.004467173176263772,582.22,582.27,1,15:59
2024-10-17,-0.0033024422712609747,-0.005717406516136614,582.62,582.32,0,15:59
2024-10-18,-0.0013696519372016214,0.000556421099487947,584.44,584.6,0,15:59
2024-10-21,0.00016269630593757078,-0.0016783408401980227,582.875,583.72,0,15:59
2024-10-22,0.0001721022287239915,0.0044402375010756945,583.66,583.33,0,15:59
2024-10-23,-1.720222940915228e-05,-0.006932498451799551,577.29,578.04,0,15:59
2024-10-24,-0.0012240957208372594,-0.000982724733629814,579.41,579.23,0,15:59
2024-10-25,0.0028628169086735156,-0.003516192539482099,579.55,579.01,0,15:59
2024-10-28,-0.002042497682880895,-0.002033915759843574,581.485,580.77,0,15:59
2024-10-29,0.00026730359652682445,0.005104636423995279,582.755,581.7,0,15:59
2024-10-30,0.0009719677616357725,-0.0012042078462741745,580.66,579.97,0,15:59
2024-10-31,-0.003040834057341457,-0.007515204170286838,571.28,568.46,0,15:59
2024-11-01,0.0032559605083499754,0.0007789797990407354,571.71,571.03,0,15:59
2024-11-04,0.000612777281719934,-0.0016457446994764258,570.13,569.78,0,15:59
2024-11-05,0.0058000981285484254,0.008849092310927453,575.645,576.69,0,15:59
2024-11-06,-0.005422422864125531,0.003216116221445242,591.12,591.01,0,15:59
2024-11-07,0.0012643077493637023,0.004964515095834399,596.13,595.75,0,15:59
2024-11-08,0.001509408647234478,0.003337470231107309,598.3,598.25,0,15:59
2024-11-11,-0.0012418529446083237,-0.0027254088113216612,598.265,598.81,0,15:59
2024-11-12,0.00044266265764636437,-0.0020713271527603716,597.31,596.915,0,15:59
2024-11-13,-0.0007365126127784061,0.00032640899884506247,597.55,597.22,0,15:59
2024-11-14,-0.0019083330543372412,-0.005365094244869306,594.3,593.42,0,15:59
2024-11-15,-0.0017635488028218127,-0.007461168011937858,585.46,585.74,0,15:59
2024-11-18,-0.00039252495946751065,0.004130045225701817,588.34,588.21,0,15:59
2024-11-19,0.0008208776550262531,0.008798782364811686,589.845,590.19,0,15:59
2024-11-20,-0.005131766140505478,-0.0033364948174243736,588.66,590.49,0,15:59
2024-11-21,-0.006075160094371479,0.0025615099427029886,594.93,593.665,0,15:59
2024-11-22,0.0037898566591991756,0.001785443581667101,594.725,595.5,0,15:59
2024-11-25,-0.00045038282540155183,-0.003919998665532387,597.15,597.49,0,15:59
2024-11-26,4.174912118104501e-05,0.0024882476223873073,600.305,600.725,0,15:59
2024-11-27,-0.00016652789342219698,-0.0031640299750207435,598.545,598.68,0,15:59
2024-12-02,-0.0003233857660511763,0.0021227373361303314,604.07,603.67,0,15:59
2024-12-03,-0.0002154279559201111,0.0008202833706190127,603.93,603.87,0,15:59
2024-12-04,0.00019810479743775922,0.0026001254663718942,607.235,607.62,0,15:59
2024-12-05,0.00020570883149151342,-0.0015057886465180692,606.77,606.69,0,15:59
2024-12-06,0.002518642895945389,0.0002469257741122277,607.61,607.89,0,15:59
2024-12-09,-0.0002551062394050563,-0.005135041722214018,604.51,604.65,0,15:59
2024-12-10,-0.0006938020351525687,-0.004377560459891572,602.7,602.9,0,15:59
2024-12-11,0.0014031728213679262,0.0038133284910115695,608.065,607.57,0,15:59
2024-12-12,-0.0006594239931420054,-0.0027778235711107824,604.9,604.39,0,15:59
2024-12-13,-0.00044528737527826934,-0.00343860806464924,604.25,604.26,0,15:59
2024-12-16,0.0003795379537954169,0.0026402640264027166,607.56,606.84,0,15:59
2024-12-17,0.00033102717733135556,-0.0018206494753217894,603.15,604.24,0,15:59
2024-12-18,0.0010348110435034474,-0.01785669936669554,593.11,586.395,0,15:59
2024-12-19,-0.0014035562394839607,-0.004641881779979928,588.675,586.12,0,15:59
2024-12-20,0.0005070732420029422,0.017120167763893024,591.81,590.93,0,15:59
2024-12-26,0.0007590101173544639,0.004162044489669947,601.8,601.165,0,15:59
2024-12-27,-0.0010879207324216988,-0.006259728521934127,593.54,594.99,0,15:59
2024-12-30,-0.004677109376328703,0.0027042196030409027,589.68,588.25,0,15:59
2024-12-31,1.6949439821001278e-05,-0.004678045390599794,587.255,586.07,0,15:59
2025-01-02,0.0012555353840411065,-0.008008279746856917,584.64,584.62,0,15:59
2025-01-03,0.0007829254178439715,0.007437791469516952,591.82,591.94,0,15:59
2025-01-06,0.0031797702846692033,-0.0014598417665763197,595.07,595.42,0,15:59
2025-01-07,-0.001816097148643614,-0.01594315699615856,588.08,588.73,0,15:59
2025-01-08,-0.0021913433444314956,0.0007219542026228876,589.12,589.34,0,15:59
2025-01-10,-0.005154727157901884,-0.009473091300117642,580.295,580.49,0,15:59
2025-01-13,0.0034736695845491994,0.007633388912046568,580.07,581.41,0,15:59
2025-01-14,-0.0034397782113153585,-0.006537289933942647,580.62,582.2,0,15:59
2025-01-15,0.002201263186413005,0.005283031647391523,593.615,592.75,0,15:59
2025-01-16,-0.003215163451503189,-0.0029794970205029303,592.475,591.7,0,15:59
2025-01-17,-0.001122372057961396,0.0019934667895131764,598.11,597.64,0,15:59
2025-01-21,-0.0008155928028096282,0.0031791474558500177,602.72,602.92,0,15:59
2025-01-22,0.000907695608403758,0.0019969303384879122,607.11,606.33,0,15:59
2025-01-23,0.0006437874510969444,0.0037966952244177232,608.03,609.63,0,15:59
2025-01-24,0.000860945071704533,-0.004468714895989434,607.11,607.92,0,15:59
2025-01-27,0.006371675464846405,0.0044046938569650695,597.61,599.49,0,15:59
2025-01-28,-0.0030297481313779073,0.007258077941103114,605.03,604.5,0,15:59
2025-01-29,-0.0007536668792393897,-0.0006211540213511002,603.36,601.82,0,15:59
2025-01-30,0.0015644788795352582,0.0036835613830323855,606.18,604.78,0,15:59
2025-01-31,0.0010370370370369475,-0.009506172839506166,601.73,601.785,0,15:59
2025-02-03,-0.0008269902617678015,0.010042024607179734,598.51,597.7,0,15:59
2025-02-04,0.002309101709237149,0.005797853204715375,601.015,601.74,0,15:59
2025-02-05,-0.0009073881373568016,0.0051363163371489495,603.745,604.14,0,15:59
2025-02-06,-0.0012541461080215477,-0.002070991270483047,604.785,606.24,0,15:59
2025-02-07,0.001458374530354023,-0.010571155494034756,600.575,600.825,0,15:59
2025-02-10,-0.0008691765173338695,0.0014734611436706402,604.765,604.84,0,15:59
2025-02-11,0.0011949017525225702,0.004613648433351214,605.29,605.23,0,15:59
2025-02-12,0.003471208164014472,0.0070175145815774,603.27,603.28,0,15:59
2025-02-13,0.0005293718671937064,0.008312792602028107,609.37,609.69,0,15:59
2025-02-14,0.000909925566449088,-0.00041807390890924445,609.68,609.57,0,15:59
2025-02-18,-0.001006736128731256,-0.0017433723204857143,609.76,611.36,0,15:59
2025-02-19,-0.00028685938153105717,0.0032374130201375806,612.16,612.94,0,15:59
2025-02-20,-0.005118226117670099,-0.0027553389802792427,609.885,610.41,0,15:59
2025-02-21,-0.0029006407630159936,-0.015814227888759746,600.7,600.02,0,15:59
2025-02-24,-0.005406842022208758,-0.004825461159605582,599.16,597.22,0,15:59
2025-02-25,-0.0032153802354595307,-0.002193827139818749,595.835,594.31,0,15:59
2025-02-26,0.0028522532800914213,-0.00406026643401225,593.56,594.49,0,15:59
2025-02-27,-0.007304650851092331,-0.017675244605280693,586.44,585.03,0,15:59
2025-02-28,0.0011445947792809719,0.007269031023643624,589.51,593.895,0,15:59
2025-03-03,-0.005702975611392547,-0.025076319232446465,581.24,583.94,0,15:59
2025-03-04,-0.006900001725000382,0.007417501854375397,583.815,576.88,0,15:59
2025-03-05,-0.00157808029133788,0.013032168559784951,584.05,583.02,0,15:59
2025-03-06,-0.0018158596661945747,-0.004283343614516544,573.21,572.73,0,15:59
2025-03-07,0.0056664418773701986,0.008871878859004756,575.855,575.76,0,15:59
2025-03-11,0.0008046203086167214,0.0006526364725445433,559.68,556.08,0,15:59
2025-03-12,-0.004909372276276858,-0.004500257919920481,560.005,558.92,0,15:59
2025-03-13,-0.005954566212089896,-0.012312072994922985,551.605,551.6,0,15:59
2025-03-14,0.003928937478647088,0.010177476489309889,561.89,562.78,0,15:59
2025-03-17,0.005241509199292782,0.011131544113074376,569.02,567.02,0,15:59
2025-03-18,-0.006745870146426025,-0.00654225464331859,561.14,560.92,0,15:59
2025-03-19,0.0020876641259348627,0.007835403230104898,567.17,567.0,0,15:59
2025-03-20,0.006401662123647123,0.0027435694815629574,564.67,565.69,0,15:59
2025-03-21,0.0011087069258417515,0.0047924750987999865,562.08,564.17,0,15:59
2025-03-24,0.003477819048286479,0.005571518676852127,573.96,574.02,0,15:59
2025-03-25,-0.001268682655544029,-0.002155022592978839,574.2,575.405,0,15:59
2025-03-26,-0.002599073373840688,-0.01294321155066458,567.79,568.75,0,15:59
2025-03-27,0.001983479816990874,0.004487072119326196,569.76,567.03,0,15:59
2025-03-28,-0.002608887906256907,-0.016962193234578926,555.81,555.7,0,15:59
2025-03-31,-5.456231926248556e-05,0.014168015568448267,557.34,559.26,0,15:59
2025-04-01,-0.0004125930576733827,0.001901515831016054,558.36,561.1,0,15:59
2025-04-02,0.00673776752900479,0.014592491172443545,562.71,564.63,0,15:59
2025-04-03,-0.00044026195586377437,-0.011144130757800963,539.05,537.3,0,15:59
2025-04-04,-0.0008211748529523,-0.02495989611183258,510.2,505.93,0,15:59
2025-04-07,0.013390849245614733,0.02344931921331317,500.645,504.45,0,15:59
2025-04-08,0.001245330012453305,-0.04683398792987847,497.435,496.6,0,15:59
2025-04-09,0.010986012289780023,0.09255740620957309,540.485,542.955,0,15:59
2025-04-10,-0.00586267804126428,-0.018377240783193582,522.265,524.63,0,15:59
2025-04-11,0.006338553318419038,0.02268685825732808,534.43,534.0,0,15:59
2025-04-14,-0.006396412127450124,-0.0049811140417787,541.465,538.98,0,15:59
2025-04-15,0.0035021401967869625,-0.0027238868197230204,538.48,537.64,0,15:59
2025-04-16,-0.003094169981848749,-0.020624664954998262,520.82,525.73,0,15:59
2025-04-17,0.002198927075237611,-0.0004549504293595019,527.41,526.34,0,15:59
2025-04-21,-0.006677027571519112,-0.020702622843876695,510.36,513.96,0,15:59
2025-04-22,0.003383444192395224,0.008785420431389301,524.645,526.95,0,15:59
2025-04-23,0.005365898788046941,-0.010676288278286816,534.69,535.29,0,15:59
2025-04-24,0.005161266280347965,0.015185675156980771,545.0,546.44,0,15:59
2025-04-25,-0.003928232112840879,0.004147482277278236,549.53,550.55,0,15:59
2025-04-28,-0.0015147117512608332,-0.0009705039364364954,550.455,551.07,0,15:59
2025-04-29,0.0031882526553590473,0.01043925012297553,554.72,554.09,0,15:59
2025-04-30,-0.010282541595894257,0.004054572352199859,549.91,554.02,0,15:59
2025-05-01,-0.0027301440017130085,0.0029264288645811654,562.05,558.4,0,15:59
2025-05-02,-0.0019832135141835128,0.0051173991571342725,567.585,566.56,0,15:59
2025-05-05,0.000693210095982888,0.003981514397440433,564.8,563.57,0,15:59
2025-05-06,-0.000887200121877818,0.0050991602964503,560.81,558.73,0,15:59
2025-05-07,0.001981435201713566,-0.004123527311674535,557.86,561.19,0,15:59
2025-05-08,-0.002140532125672112,0.006598499858477158,569.09,564.97,0,15:59
2025-05-09,0.0008649755512013524,-0.0025419689667955936,564.7,564.14,0,15:59
2025-05-12,-0.00470355561288105,2.5796465884075914e-05,581.42,582.93,0,15:59
2025-05-13,0.003033626983854898,0.00855242861550054,588.475,586.76,0,15:59
2025-05-14,-0.0006889747035708771,-0.0012928908017624252,586.88,587.45,0,15:59
2025-05-15,0.0009221626421667128,0.005345127907373959,588.74,590.41,0,15:59
2025-05-16,-0.00025369120706275616,0.004431139750029622,593.86,594.28,0,15:59
2025-05-19,0.005287766726175258,0.009172830060358628,593.58,594.88,0,15:59
2025-05-20,-0.0003962198936107164,-0.003093887254364769,591.42,592.88,0,15:59
2025-05-21,0.002072785347785988,-0.010686737571783067,582.47,582.96,0,15:59
2025-05-22,0.002823283074889993,0.00658193956972819,586.5,583.06,0,15:59
2025-05-23,0.0015802177574799625,0.006859186969281339,579.79,579.2,0,15:59
2025-05-27,6.824890375201065e-05,0.007174666006927177,590.285,591.06,0,15:59
2025-05-28,-0.0013100621223007813,-0.0034737776275198806,589.51,587.8,0,15:59
2025-05-29,-0.0032878098128478195,-0.0070814365199798335,588.93,589.95,0,15:59
2025-05-30,-0.0033109209453953126,0.002852485737571131,590.57,589.3,0,15:59
2025-06-02,-0.0015907853545663597,0.007809309922417462,592.4,592.79,0,15:59
2025-06-03,0.00011815741944198876,0.006464898806610053,596.19,596.12,0,15:59
2025-06-04,0.0009296715997888505,5.862793872535299e-05,597.015,595.98,0,15:59
2025-06-05,-0.005638657430646177,-0.00870059900277742,592.48,593.08,0,15:59
2025-06-06,0.002756339581036382,0.001219471451004095,599.34,598.975,0,15:59
2025-06-09,-0.001350562734472649,0.001283868278449285,600.49,599.43,0,15:59
2025-06-10,0.00034147600922795895,0.003839522933029027,602.615,603.1,0,15:59
2025-06-11,-0.000943427455393997,-0.006206759574961085,600.44,601.59,0,15:59
2025-06-12,0.0010832972234258165,0.005483150561647943,603.27,603.72,0,15:59
2025-06-13,-0.0009021953419987572,-0.0037758545794767118,596.39,596.78,0,15:59
2025-06-16,0.004313575271055692,0.002731375847309536,602.07,602.705,0,15:59
2025-06-17,0.0008830095631602308,-0.00328212988570864,598.27,597.6,0,15:59
2025-06-18,0.0012951094994193557,-0.002331197098954685,596.83,597.52,0,15:59
2025-06-20,-0.0017129440076204538,-0.008213775412150959,593.59,594.18,0,15:59
2025-06-23,0.0026719545599676042,0.007041188431613055,599.22,600.08,0,15:59
2025-06-24,-0.00038886360815793,0.005270342944607487,607.48,606.75,0,15:59
2025-06-25,0.0004276948890460375,-0.0014722574065240135,606.98,607.2,0,15:59
2025-06-26,0.00017240813109586917,0.004236314078355452,611.58,611.91,0,15:59
2025-06-27,0.0023902952381729126,-0.0008239584268104894,612.44,614.83,0,15:59
2025-06-30,-0.001554907677356554,0.0008098477486233602,617.89,617.83,0,15:59
2025-07-01,0.0013384274693988285,0.0031960025632913336,618.38,617.64,0,15:59
2025-07-02,0.0,0.004049960310388956,619.74,620.425,0,15:59
2025-07-07,0.0005374360290695268,-0.006192546484205863,619.46,620.99,0,15:59
2025-07-08,-0.0009496370455019942,-0.0012554523652400507,620.48,620.285,0,15:59
2025-07-09,0.0024810110320683254,0.0013970741733977388,623.6,624.035,0,15:59
2025-07-10,-0.001305629425523147,0.0031719586043381653,626.24,625.955,0,15:59
2025-07-11,0.0007707995439436566,0.00275400253721525,624.41,623.64,0,15:59
2025-07-14,-0.0007141366969974916,0.0025676825060581,624.72,624.71,0,15:59
2025-07-15,-0.0030755501729000656,-0.006740713591382064,623.31,622.19,0,15:59
2025-07-16,-0.0025011623991920695,0.0007375222459153896,624.1,624.23,0,15:59
2025-07-17,0.0022023962070731873,0.005870386981035258,628.0,627.98,0,15:59
2025-07-18,-0.0009852999602701917,-0.002955899880810464,627.405,627.59,0,15:59
2025-07-21,0.002799160251924393,0.001097398053311327,629.45,628.73,0,15:59
2025-07-22,-0.003299018243968388,0.0003418259867244977,629.175,628.78,0,15:59
2025-07-23,-0.002549323874972309,0.0028818443804035088,633.36,634.16,0,15:59
2025-07-24,0.0007012180709411453,0.0013787995776934903,635.465,634.49,0,15:59
2025-07-25,0.00015744808149520395,0.0034796026010424086,637.33,637.02,0,15:59
2025-07-28,0.0,-0.0023609139325295736,636.05,636.95,0,15:59
2025-07-29,-0.000618782799404638,-0.005153912430485019,635.13,635.26,0,15:59
2025-07-30,-0.0006053459119497173,-0.006171383647798678,632.11,634.56,0,15:59
2025-07-31,0.0,-0.010438494980139601,632.9,631.9,0,15:59
2025-08-01,-0.00777545383424072,-0.007264541056631546,621.775,621.74,0,15:59
2025-08-04,0.005273924439046063,0.0072316691171769865,630.265,631.07,0,15:59
2025-08-05,0.0002057645736717184,-0.004400196267747125,628.99,628.025,0,15:59
2025-08-06,0.0,0.006303055352430587,633.01,632.7,0,15:59
2025-08-07,0.00023575453238078303,-0.009390888873171965,630.32,632.36,0,15:59
2025-08-08,0.00271246313731055,0.004943937171784096,637.22,637.26,0,15:59
2025-08-11,0.0002823485121803415,-0.002054869727533548,636.34,635.86,0,15:59
2025-08-12,-0.0014883516896707638,0.0063450782559653085,642.31,642.63,0,15:59
2025-08-13,0.0011397646037185627,-0.0009071595825516088,644.295,644.92,0,15:59
2025-08-14,0.00196793739936707,0.003414721416292732,645.0,644.9,0,15:59
2025-08-15,-0.0030337739528835117,-0.0034826486704021553,643.8,643.52,0,15:59
2025-08-18,-0.00035777897037436723,0.0006222242963032087,643.23,643.21,0,15:59
2025-08-19,-0.00041203131437983487,-0.006133824661240239,639.26,639.75,0,15:59
2025-08-20,-0.0063185223416067915,-0.0016421902125463017,638.26,637.92,0,15:59
2025-08-21,-0.001681808179560651,-0.0005108295872497948,635.945,635.63,0,15:59
2025-08-22,0.0010192001630719982,0.011493441838950735,645.075,645.31,0,15:59
2025-08-25,0.00048135898510892616,-0.0004891228397073677,643.725,642.55,0,15:59
2025-08-26,0.0004672169444011054,0.003831178944089686,644.54,645.16,0,15:59
2025-08-27,0.0012489236760246936,0.003250304473629173,646.675,646.61,0,15:59
2025-08-28,-0.0019546792549041125,0.002773635780674244,648.945,648.94,0,15:59
2025-08-29,-0.0031121854028465235,-0.004440463043763665,644.6,645.0,0,15:59
2025-09-02,0.0022901960784313946,0.0025647058823530244,639.175,640.4,0,15:59
2025-09-03,-0.0011201344161300142,-0.0027381063505398373,641.02,643.605,0,15:59
2025-09-04,0.0008845025836787812,0.005400121037195671,647.89,649.02,0,15:59
2025-09-05,-0.0005909847955729575,-0.006638985041177103,647.135,647.22,0,15:59
2025-09-08,-0.0004470858481911977,-0.0016650093656775944,647.65,648.78,0,15:59
2025-09-09,0.00015409626393592113,0.0017335829692808336,650.08,650.26,0,15:59
2025-09-10,-0.00013004398546567764,-0.004253203289347862,650.85,652.28,0,15:59
2025-09-11,0.001964081008788643,0.005364921666029865,657.74,657.55,0,15:59
2025-09-12,0.0006082817561094966,0.0008820085463585592,658.18,657.535,0,15:59
2025-09-15,0.001561599805937064,0.0008187028108797012,660.03,660.85,0,15:59
2025-09-16,-0.0017839055437133267,-0.002010673197575197,660.17,659.93,0,15:59
2025-09-17,-0.0003333131325372607,0.00022725895400288465,660.105,659.36,0,15:59
2025-09-18,0.00021151231303817575,0.0012917359117692317,662.665,662.26,0,15:59
2025-09-19,-0.0002642287163768797,0.0022421693932555,663.79,663.54,0,15:59
2025-09-22,0.0018876187312182324,0.0074447682759244405,667.14,666.8,0,15:59
2025-09-23,0.00020998005189509783,-0.006539378759017889,662.4,663.26,0,15:59
2025-09-24,-0.0021671081146160676,-0.005583313267517487,660.8,661.07,0,15:59
2025-09-25,-0.003541410180414206,-0.0007751584515069965,657.515,657.79,0,15:59
2025-09-26,0.0034343939773011645,0.00320695066754606,661.59,661.775,0,15:59
